,id,Trades,Profit Trades,Loss Trades,Best trade,Worst trade,Gross Profit,Gross Loss,Maximum consecutive wins,Maximal consecutive profit,Sharpe Ratio,Trading activity,Max deposit load,Latest trade,Trades per week,Avg holding time,Recovery Factor,Long Trades,Short Trades,Profit Factor,Expected Payoff,Average Profit,Average Loss,Maximum consecutive losses,Maximal consecutive loss,Monthly growth,Annual Forecast,Algo trading,Best trade,Maximum consecutive wins,Maximal consecutive profit,Worst trade,Maximum consecutive losses,Maximal consecutive loss,Absolute,Maximal,By Balance,By Equity
427,1197910,1 638,1 103 (67.33%),535 (32.66%),99.50 USD,-99.00 USD,"6 255.14 USD
 (194 888 pips)","-6 020.51 USD
 (57 464 pips)",36 (217.20 USD),217.20 USD (36),0.08,56.41%,26.32%,18 minutes ago,7,6 hours,0.27,655 (39.99%),983 (60.01%),1.04,0.14 USD,5.67 USD,-11.25 USD,10 (-61.49 USD),-150.59 USD (6),3.94%,47.85%,99%,99.50 USD,36 (217.20 USD),217.20 USD (36),-99.00 USD,10 (-61.49 USD),-150.59 USD (6),183.91 USD,855.79 USD (32.03%),15.02% (852.77 USD),11.29% (557.28 USD)
428,1558179,659,439 (66.61%),220 (33.38%),23.69 USD,-34.82 USD,"873.01 USD
 (86 291 pips)","-760.14 USD
 (56 940 pips)",33 (54.44 USD),66.10 USD (14),0.07,58.75%,111.55%,10 hours ago,28,5 hours,1.13,357 (54.17%),302 (45.83%),1.15,0.17 USD,1.99 USD,-3.46 USD,13 (-6.38 USD),-77.15 USD (5),4.96%,,99%,23.69 USD,33 (54.44 USD),66.10 USD (14),-34.82 USD,13 (-6.38 USD),-77.15 USD (5),6.22 USD,99.81 USD (21.73%),21.67% (99.56 USD),29.77% (137.84 USD)
429,1500857,373,271 (72.65%),102 (27.35%),24.82 USD,-58.16 USD,"900.21 USD
 (67 527 pips)","-689.44 USD
 (39 432 pips)",22 (76.70 USD),151.98 USD (11),0.08,62.07%,21.13%,18 minutes ago,8,20 hours,0.74,97 (26.01%),276 (73.99%),1.31,0.57 USD,3.32 USD,-6.76 USD,7 (-253.22 USD),-253.22 USD (7),23.48%,284.90%,93%,24.82 USD,22 (76.70 USD),151.98 USD (11),-58.16 USD,7 (-253.22 USD),-253.22 USD (7),45.83 USD,286.22 USD (38.66%),50.57% (286.22 USD),45.96% (244.96 USD)
430,1473538,59,34 (57.62%),25 (42.37%),13.58 USD,-5.38 USD,"150.78 USD
 (18 011 pips)","-115.29 USD
 (12 028 pips)",6 (25.93 USD),25.93 USD (6),0.14,27.80%,71.93%,3 days ago,3,16 hours,0.84,35 (59.32%),24 (40.68%),1.31,0.60 USD,4.43 USD,-4.61 USD,5 (-24.01 USD),-24.01 USD (5),7.84%,95.17%,0%,13.58 USD,6 (25.93 USD),25.93 USD (6),-5.38 USD,5 (-24.01 USD),-24.01 USD (5),0.00 USD,42.36 USD (17.85%),17.63% (41.80 USD),4.62% (9.60 USD)
431,1567365,163,124 (76.07%),39 (23.93%),73.56 USD,-35.47 USD,"1 950.53 USD
 (62 041 pips)","-646.42 USD
 (27 483 pips)",56 (761.27 USD),761.27 USD (56),0.41,75.04%,5.69%,22 hours ago,57,3 days,10.4,117 (71.78%),46 (28.22%),3.02,8.00 USD,15.73 USD,-16.57 USD,4 (-125.34 USD),-125.34 USD (4),11.72%,,95%,73.56 USD,56 (761.27 USD),761.27 USD (56),-35.47 USD,4 (-125.34 USD),-125.34 USD (4),0.00 USD,125.34 USD (1.41%),1.41% (125.34 USD),19.08% (1 683.40 USD)
432,1472139,77,65 (84.41%),12 (15.58%),2.35 GBP,-5.75 GBP,"40.78 GBP
 (3 381 pips)","-23.51 GBP
 (1 303 pips)",30 (17.69 GBP),17.69 GBP (30),0.24,3.58%,13.17%,10 hours ago,1,1 hour,2.93,28 (36.36%),49 (63.64%),1.73,0.22 GBP,0.63 GBP,-1.96 GBP,2 (-5.23 GBP),-5.75 GBP (1),-1.46%,-17.74%,100%,2.35 GBP,30 (17.69 GBP),17.69 GBP (30),-5.75 GBP,2 (-5.23 GBP),-5.75 GBP (1),0.31 GBP,5.90 GBP (5.50%),5.40% (5.80 GBP),6.06% (7.21 GBP)
433,1592496,32,24 (75.00%),8 (25.00%),252.36 USD,-24.90 USD,"397.96 USD
 (4 407 pips)","-91.84 USD
 (2 487 pips)",10 (61.19 USD),282.12 USD (2),0.2,20.76%,65.56%,1 hour ago,14,4 hours,4.73,15 (46.88%),17 (53.13%),4.33,9.57 USD,16.58 USD,-11.48 USD,3 (-60.33 USD),-60.33 USD (3),47.29%,,96%,252.36 USD,10 (61.19 USD),282.12 USD (2),-24.90 USD,3 (-60.33 USD),-60.33 USD (3),52.98 USD,64.75 USD (9.28%),8.76% (61.15 USD),30.02% (208.15 USD)
434,1526569,220,173 (78.63%),47 (21.36%),4 408.93 USD,-4 197.60 USD,"25 749.90 USD
 (48 588 pips)","-18 540.04 USD
 (45 931 pips)",14 (561.67 USD),4 429.15 USD (2),0.06,97.67%,17.38%,7 hours ago,29,2 days,1.72,127 (57.73%),93 (42.27%),1.39,32.77 USD,148.84 USD,-394.47 USD,1 (-4 197.60 USD),-4 197.60 USD (1),8.47%,,100%,4 408.93 USD,14 (561.67 USD),4 429.15 USD (2),-4 197.60 USD,1 (-4 197.60 USD),-4 197.60 USD (1),0.00 USD,4 197.60 USD (7.01%),7.01% (4 197.60 USD),34.47% (18 757.32 USD)
435,1529000,228,180 (78.94%),48 (21.05%),284.00 EUR,-113.71 EUR,"7 393.21 EUR
 (77 440 pips)","-1 925.56 EUR
 (30 940 pips)",32 (1 349.51 EUR),1 349.51 EUR (32),0.5,73.42%,6.18%,2 days ago,36,2 days,22.12,110 (48.25%),118 (51.75%),3.84,23.98 EUR,41.07 EUR,-40.12 EUR,3 (-247.21 EUR),-247.21 EUR (3),22.23%,,100%,284.00 EUR,32 (1 349.51 EUR),1 349.51 EUR (32),-113.71 EUR,3 (-247.21 EUR),-247.21 EUR (3),0.24 EUR,247.21 EUR (2.88%),1.63% (248.18 EUR),12.13% (2 103.51 EUR)
436,1539545,202,140 (69.30%),62 (30.69%),35.10 USD,-20.92 USD,"878.04 USD
 (66 373 pips)","-451.56 USD
 (47 617 pips)",23 (94.55 USD),94.55 USD (23),0.24,73.85%,6.61%,22 hours ago,55,3 days,12.8,116 (57.43%),86 (42.57%),1.94,2.11 USD,6.27 USD,-7.28 USD,3 (-26.72 USD),-33.33 USD (2),9.30%,,100%,35.10 USD,23 (94.55 USD),94.55 USD (23),-20.92 USD,3 (-26.72 USD),-33.33 USD (2),0.02 USD,33.33 USD (1.02%),1.01% (33.37 USD),20.19% (663.38 USD)
437,1067831,341,313 (91.78%),28 (8.21%),86.01 USD,-66.11 USD,"2 899.92 USD
 (2 699 198 pips)","-350.70 USD
 (272 868 pips)",36 (356.26 USD),417.30 USD (35),0.5,77.99%,2.79%,6 days ago,8,5 days,38.56,122 (35.78%),219 (64.22%),8.27,7.48 USD,9.26 USD,-12.53 USD,3 (-6.69 USD),-66.11 USD (1),9.39%,113.93%,0%,86.01 USD,36 (356.26 USD),417.30 USD (35),-66.11 USD,3 (-6.69 USD),-66.11 USD (1),0.00 USD,66.11 USD (3.86%),3.86% (66.11 USD),32.62% (1 013.29 USD)
438,1599742,100,75 (75.00%),25 (25.00%),20.85 USD,-23.60 USD,"340.70 USD
 (104 606 pips)","-152.63 USD
 (58 231 pips)",20 (63.95 USD),66.25 USD (10),0.31,13.67%,81.81%,19 hours ago,42,2 hours,1.75,5 (5.00%),95 (95.00%),2.23,1.88 USD,4.54 USD,-6.11 USD,5 (-28.93 USD),-44.00 USD (2),42.31%,,0%,20.85 USD,20 (63.95 USD),66.25 USD (10),-23.60 USD,5 (-28.93 USD),-44.00 USD (2),0.00 USD,107.38 USD (15.03%),23.12% (107.38 USD),38.10% (207.60 USD)
439,1495893,1 139,618 (54.25%),521 (45.74%),515.44 USD,-140.92 USD,"12 874.41 USD
 (166 776 pips)","-7 146.62 USD
 (150 484 pips)",11 (472.22 USD),515.44 USD (1),0.12,94.77%,2.01%,2 hours ago,13,2 days,11.29,613 (53.82%),526 (46.18%),1.8,5.03 USD,20.83 USD,-13.72 USD,6 (-507.15 USD),-507.15 USD (6),3.51%,42.56%,99%,515.44 USD,11 (472.22 USD),515.44 USD (1),-140.92 USD,6 (-507.15 USD),-507.15 USD (6),0.00 USD,507.15 USD (7.26%),7.26% (507.15 USD),4.64% (596.16 USD)
440,1518098,53,35 (66.03%),18 (33.96%),567.02 USD,-57.66 USD,"2 143.34 USD
 (947 pips)","-635.20 USD
 (138 pips)",7 (221.34 USD),567.02 USD (1),0.42,0.04%,35.01%,1 day ago,6,8 seconds,9.84,21 (39.62%),32 (60.38%),3.37,28.46 USD,61.24 USD,-35.29 USD,4 (-128.06 USD),-128.06 USD (4),47.89%,,100%,567.02 USD,7 (221.34 USD),567.02 USD (1),-57.66 USD,4 (-128.06 USD),-128.06 USD (4),6.47 USD,153.26 USD (11.83%),5.91% (147.95 USD),0.00% (0.00 USD)
441,1564767,770,539 (70.00%),231 (30.00%),28.99 USD,-40.32 USD,"2 862.23 USD
 (286 347 pips)","-2 567.93 USD
 (256 218 pips)",10 (30.93 USD),160.23 USD (7),0.04,85.76%,10.39%,1 hour ago,19,17 hours,1.87,364 (47.27%),406 (52.73%),1.11,0.38 USD,5.31 USD,-11.12 USD,7 (-148.74 USD),-157.05 USD (4),9.39%,,99%,28.99 USD,10 (30.93 USD),160.23 USD (7),-40.32 USD,7 (-148.74 USD),-157.05 USD (4),3.08 USD,157.05 USD (12.45%),12.45% (157.05 USD),16.93% (205.06 USD)
442,1339697,1 051,923 (87.82%),128 (12.18%),1.69 AUD,-6.65 AUD,"469.70 AUD
 (43 696 pips)","-435.43 AUD
 (31 881 pips)",94 (49.28 AUD),49.28 AUD (94),0.06,16.79%,51.14%,4 hours ago,14,2 hours,0.72,394 (37.49%),657 (62.51%),1.08,0.03 AUD,0.51 AUD,-3.40 AUD,4 (-19.30 AUD),-19.30 AUD (4),3.26%,39.56%,100%,1.69 AUD,94 (49.28 AUD),49.28 AUD (94),-6.65 AUD,4 (-19.30 AUD),-19.30 AUD (4),0.20 AUD,47.92 AUD (18.00%),17.99% (47.92 AUD),5.87% (14.16 AUD)
443,1084560,4 656,3 060 (65.72%),1 596 (34.28%),42.57 USD,-202.49 USD,"7 141.99 USD
 (136 569 pips)","-6 617.38 USD
 (104 775 pips)",45 (46.22 USD),141.50 USD (39),0.05,18.81%,13.32%,18 minutes ago,130,2 hours,1,2 160 (46.39%),2 496 (53.61%),1.08,0.11 USD,2.33 USD,-4.15 USD,36 (-70.08 USD),-218.88 USD (2),13.20%,160.20%,99%,42.57 USD,45 (46.22 USD),141.50 USD (39),-202.49 USD,36 (-70.08 USD),-218.88 USD (2),164.59 USD,527.23 USD (36.00%),12.81% (525.20 USD),6.77% (148.80 USD)
444,865738,202,115 (56.93%),87 (43.07%),73.58 USD,-16.33 USD,"867.35 USD
 (87 025 pips)","-799.72 USD
 (79 759 pips)",9 (34.65 USD),83.57 USD (2),0.07,12.94%,3.11%,8 hours ago,2,9 hours,0.37,142 (70.30%),60 (29.70%),1.08,0.33 USD,7.54 USD,-9.19 USD,8 (-70.22 USD),-70.22 USD (8),-12.70%,-100.00%,99%,73.58 USD,9 (34.65 USD),83.57 USD (2),-16.33 USD,8 (-70.22 USD),-70.22 USD (8),51.72 USD,185.17 USD (53.47%),53.47% (185.17 USD),7.64% (19.44 USD)
445,743996,698,467 (66.90%),231 (33.09%),41.93 USD,-15.53 USD,"1 370.48 USD
 (46 754 pips)","-1 294.68 USD
 (40 557 pips)",11 (32.75 USD),62.49 USD (8),0.04,17.97%,4.24%,2 hours ago,7,6 hours,0.74,302 (43.27%),396 (56.73%),1.06,0.11 USD,2.93 USD,-5.60 USD,7 (-50.18 USD),-50.18 USD (7),5.54%,67.27%,100%,41.93 USD,11 (32.75 USD),62.49 USD (8),-15.53 USD,7 (-50.18 USD),-50.18 USD (7),21.66 USD,102.54 USD (16.35%),16.34% (102.46 USD),4.29% (24.60 USD)
446,1584665,897,670 (74.69%),227 (25.31%),408.22 EUR,-59.05 EUR,"2 614.63 EUR
 (75 150 pips)","-1 432.96 EUR
 (79 190 pips)",38 (27.56 EUR),408.22 EUR (1),0.07,98.55%,14.85%,27 minutes ago,229,10 hours,4.02,434 (48.38%),463 (51.62%),1.82,1.32 EUR,3.90 EUR,-6.31 EUR,8 (-191.61 EUR),-293.81 EUR (7),44.22%,,98%,408.22 EUR,38 (27.56 EUR),408.22 EUR (1),-59.05 EUR,8 (-191.61 EUR),-293.81 EUR (7),0.00 EUR,293.81 EUR (28.04%),5.39% (293.81 EUR),38.45% (2 069.62 EUR)
447,887476,340,161 (47.35%),179 (52.65%),9 596.06 USD,-8 690.64 USD,"81 862.08 USD
 (219 686 pips)","-74 022.98 USD
 (157 302 pips)",8 (1 649.49 USD),11 284.94 USD (3),0.06,97.75%,60.48%,2 days ago,5,7 days,0.47,131 (38.53%),209 (61.47%),1.11,23.06 USD,508.46 USD,-413.54 USD,9 (-1 339.23 USD),-9 286.22 USD (5),0.10%,1.21%,97%,9 596.06 USD,8 (1 649.49 USD),11 284.94 USD (3),-8 690.64 USD,9 (-1 339.23 USD),-9 286.22 USD (5),3 801.06 USD,16 808.16 USD (50.98%),29.28% (4 625.32 USD),25.40% (3 387.18 USD)
448,1545003,34,24 (70.58%),10 (29.41%),19.95 USD,-13.95 USD,"204.80 USD
 (4 087 pips)","-61.15 USD
 (1 218 pips)",7 (53.30 USD),53.30 USD (7),0.55,19.82%,3.35%,22 hours ago,2,10 hours,9.15,16 (47.06%),18 (52.94%),3.35,4.23 USD,8.53 USD,-6.12 USD,2 (-15.70 USD),-15.70 USD (2),7.53%,,100%,19.95 USD,7 (53.30 USD),53.30 USD (7),-13.95 USD,2 (-15.70 USD),-15.70 USD (2),0.00 USD,15.70 USD (1.42%),1.33% (13.95 USD),6.31% (68.50 USD)
449,1550782,51,42 (82.35%),9 (17.65%),20.85 USD,-31.22 USD,"167.99 USD
 (3 546 pips)","-140.66 USD
 (4 537 pips)",17 (60.32 USD),60.32 USD (17),0.12,11.88%,15.51%,14 hours ago,8,5 hours,0.68,22 (43.14%),29 (56.86%),1.19,0.54 USD,4.00 USD,-15.63 USD,3 (-39.67 USD),-39.67 USD (3),17.88%,,100%,20.85 USD,17 (60.32 USD),60.32 USD (17),-31.22 USD,3 (-39.67 USD),-39.67 USD (3),18.45 USD,40.16 USD (25.39%),12.79% (37.43 USD),32.10% (98.24 USD)
450,1545277,1 088,839 (77.11%),249 (22.89%),838.46 USD,-178.50 USD,"6 891.47 USD
 (92 490 pips)","-3 719.77 USD
 (86 440 pips)",34 (120.33 USD),840.56 USD (2),0.09,86.42%,7.33%,2 days ago,1,10 hours,2.72,514 (47.24%),574 (52.76%),1.85,2.92 USD,8.21 USD,-14.94 USD,12 (-1 166.77 USD),-1 166.77 USD (12),14.61%,,99%,838.46 USD,34 (120.33 USD),840.56 USD (2),-178.50 USD,12 (-1 166.77 USD),-1 166.77 USD (12),0.14 USD,1 166.77 USD (7.60%),7.66% (1 178.18 USD),21.08% (3 060.44 USD)
451,1523072,258,197 (76.35%),61 (23.64%),19.32 USD,-31.35 USD,"488.74 USD
 (39 329 pips)","-268.47 USD
 (14 830 pips)",42 (131.73 USD),131.73 USD (42),0.22,34.47%,1.95%,2 days ago,1,1 day,1.51,154 (59.69%),104 (40.31%),1.82,0.85 USD,2.48 USD,-4.40 USD,10 (-91.93 USD),-91.93 USD (10),2.84%,34.50%,71%,19.32 USD,42 (131.73 USD),131.73 USD (42),-31.35 USD,10 (-91.93 USD),-91.93 USD (10),7.83 USD,145.71 USD (36.99%),2.82% (146.53 USD),4.61% (238.53 USD)
452,1494139,101,96 (95.04%),5 (4.95%),19.87 USD,-120.77 USD,"412.01 USD
 (22 423 pips)","-340.43 USD
 (12 136 pips)",33 (147.04 USD),147.04 USD (33),0.09,48.43%,8.25%,8 hours ago,8,11 hours,0.41,61 (60.40%),40 (39.60%),1.21,0.71 USD,4.29 USD,-68.09 USD,1 (-120.77 USD),-120.77 USD (1),-1.30%,-15.83%,100%,19.87 USD,33 (147.04 USD),147.04 USD (33),-120.77 USD,1 (-120.77 USD),-120.77 USD (1),9.49 USD,173.65 USD (47.69%),47.69% (173.75 USD),37.38% (134.96 USD)
453,1601064,67,54 (80.59%),13 (19.40%),70.12 USD,-109.19 USD,"402.50 USD
 (5 339 pips)","-168.01 USD
 (3 422 pips)",15 (174.34 USD),174.34 USD (15),0.19,30.16%,51.03%,1 day ago,29,1 hour,2.13,38 (56.72%),29 (43.28%),2.4,3.50 USD,7.45 USD,-12.92 USD,4 (-14.04 USD),-109.19 USD (1),48.47%,,11%,70.12 USD,15 (174.34 USD),174.34 USD (15),-109.19 USD,4 (-14.04 USD),-109.19 USD (1),86.14 USD,110.00 USD (20.80%),20.67% (109.30 USD),17.43% (97.26 USD)
454,1561592,75,64 (85.33%),11 (14.67%),37.50 USD,-13.05 USD,"826.09 USD
 (7 573 pips)","-130.68 USD
 (1 122 pips)",13 (138.95 USD),138.95 USD (13),0.87,40.52%,9.67%,22 hours ago,5,13 hours,44.21,34 (45.33%),41 (54.67%),6.32,9.27 USD,12.91 USD,-11.88 USD,2 (-14.68 USD),-14.68 USD (2),34.37%,417.07%,0%,37.50 USD,13 (138.95 USD),138.95 USD (13),-13.05 USD,2 (-14.68 USD),-14.68 USD (2),0.70 USD,15.73 USD (1.82%),1.94% (10.10 USD),22.74% (194.86 USD)
455,1592058,138,88 (63.76%),50 (36.23%),14.61 USD,-17.06 USD,"416.17 USD
 (256 506 pips)","-223.65 USD
 (28 534 pips)",7 (6.80 USD),49.40 USD (6),0.24,99.57%,7.51%,43 minutes ago,74,3 days,6.58,69 (50.00%),69 (50.00%),1.86,1.40 USD,4.73 USD,-4.47 USD,4 (-3.68 USD),-29.27 USD (2),24.04%,,0%,14.61 USD,7 (6.80 USD),49.40 USD (6),-17.06 USD,4 (-3.68 USD),-29.27 USD (2),3.89 USD,29.27 USD (2.89%),2.89% (29.27 USD),15.87% (147.88 USD)
456,1521989,119,56 (47.05%),63 (52.94%),258.34 USDT,-94.39 USDT,"2 970.25 USDT
 (6 167 957 pips)","-2 287.51 USDT
 (4 226 746 pips)",15 (1 211.45 USDT),1 211.45 USDT (15),0.04,79.32%,10.92%,18 hours ago,14,1 day,0.71,54 (45.38%),65 (54.62%),1.3,5.74 USDT,53.04 USDT,-36.31 USDT,15 (-278.91 USDT),-503.97 USDT (13),8.57%,,99%,258.34 USDT,15 (1 211.45 USDT),1 211.45 USDT (15),-94.39 USDT,15 (-278.91 USDT),-503.97 USDT (13),812.05 USDT,965.95 USDT (382.70%),18.55% (960.41 USDT),3.04% (132.40 USDT)
457,1421773,4 868,2 394 (49.17%),2 474 (50.82%),495.95 USD,-406.50 USD,"47 788.88 USD
 (392 150 pips)","-44 424.07 USD
 (356 650 pips)",13 (268.48 USD),522.90 USD (2),0.04,22.47%,9.55%,4 minutes ago,207,29 minutes,5.26,2 022 (41.54%),2 846 (58.46%),1.08,0.69 USD,19.96 USD,-17.96 USD,13 (-6.91 USD),-470.40 USD (3),24.34%,295.46%,10%,495.95 USD,13 (268.48 USD),522.90 USD (2),-406.50 USD,13 (-6.91 USD),-470.40 USD (3),39.18 USD,640.09 USD (44.59%),44.58% (389.28 USD),17.12% (149.52 USD)
458,1463241,1 279,976 (76.30%),303 (23.69%),564.73 AUD,-254.01 AUD,"10 436.35 AUD
 (140 827 pips)","-6 240.86 AUD
 (106 155 pips)",66 (926.25 AUD),926.25 AUD (66),0.1,95.02%,3.32%,1 hour ago,37,16 hours,1.27,677 (52.93%),602 (47.07%),1.67,3.28 AUD,10.69 AUD,-20.60 AUD,39 (-191.31 AUD),-3 290.30 AUD (27),8.22%,99.79%,73%,564.73 AUD,66 (926.25 AUD),926.25 AUD (66),-254.01 AUD,39 (-191.31 AUD),-3 290.30 AUD (27),618.48 AUD,3 290.72 AUD (14.52%),12.35% (3 296.02 AUD),12.33% (3 287.78 AUD)
459,1193307,3 987,3 154 (79.10%),833 (20.89%),77.17 USD,-261.72 USD,"14 611.92 USD
 (170 261 pips)","-8 822.36 USD
 (140 218 pips)",70 (26.64 USD),771.31 USD (26),0.13,25.72%,62.49%,9 hours ago,46,3 hours,7.32,1 802 (45.20%),2 185 (54.80%),1.66,1.45 USD,4.63 USD,-10.59 USD,16 (-162.62 USD),-690.82 USD (12),-21.49%,-100.00%,98%,77.17 USD,70 (26.64 USD),771.31 USD (26),-261.72 USD,16 (-162.62 USD),-690.82 USD (12),0.15 USD,791.46 USD (11.93%),53.80% (768.69 USD),32.89% (153.05 USD)
460,1415557,172,112 (65.11%),60 (34.88%),19.11 USD,-14.92 USD,"167.49 USD
 (11 400 pips)","-116.84 USD
 (5 658 pips)",13 (14.67 USD),26.88 USD (4),0.12,5.02%,8.92%,14 hours ago,16,2 hours,1.61,117 (68.02%),55 (31.98%),1.43,0.29 USD,1.50 USD,-1.95 USD,5 (-5.66 USD),-31.04 USD (4),9.26%,112.33%,79%,19.11 USD,13 (14.67 USD),26.88 USD (4),-14.92 USD,5 (-5.66 USD),-31.04 USD (4),6.89 USD,31.53 USD (3.26%),4.92% (15.28 USD),9.23% (28.49 USD)
461,1228475,1 362,894 (65.63%),468 (34.36%),231.75 USD,-93.50 USD,"6 290.48 USD
 (324 639 pips)","-5 831.90 USD
 (49 842 pips)",24 (92.99 USD),231.75 USD (1),0.09,55.76%,24.33%,23 minutes ago,7,7 hours,0.55,552 (40.53%),810 (59.47%),1.08,0.34 USD,7.04 USD,-12.46 USD,15 (-335.91 USD),-335.91 USD (15),4.65%,56.43%,99%,231.75 USD,24 (92.99 USD),231.75 USD (1),-93.50 USD,15 (-335.91 USD),-335.91 USD (15),32.79 USD,837.52 USD (44.68%),16.88% (841.35 USD),12.93% (553.84 USD)
462,1148136,137,74 (54.01%),63 (45.99%),148.40 USD,-107.96 USD,"1 721.40 USD
 (80 940 pips)","-1 400.62 USD
 (54 376 pips)",10 (116.53 USD),195.33 USD (4),0.1,58.48%,3.31%,8 days ago,0,2 days,1.16,67 (48.91%),70 (51.09%),1.23,2.34 USD,23.26 USD,-22.23 USD,5 (-106.76 USD),-168.11 USD (2),-5.34%,-64.74%,59%,148.40 USD,10 (116.53 USD),195.33 USD (4),-107.96 USD,5 (-106.76 USD),-168.11 USD (2),0.00 USD,277.09 USD (30.95%),30.87% (276.35 USD),8.55% (58.49 USD)
463,1051692,467,243 (52.03%),224 (47.97%),121.55 USD,-142.03 USD,"3 365.50 USD
 (125 313 pips)","-2 288.87 USD
 (92 881 pips)",5 (229.51 USD),229.51 USD (5),0.12,88.05%,42.07%,2 days ago,6,5 days,5.54,241 (51.61%),226 (48.39%),1.47,2.31 USD,13.85 USD,-10.22 USD,4 (-91.32 USD),-159.76 USD (2),-0.68%,-8.21%,0%,121.55 USD,5 (229.51 USD),229.51 USD (5),-142.03 USD,4 (-91.32 USD),-159.76 USD (2),1.40 USD,194.38 USD (4.59%),4.23% (153.29 USD),18.17% (631.04 USD)
464,1254956,539,457 (84.78%),82 (15.21%),0.79 USD,-3.72 USD,"156.11 USD
 (20 615 pips)","-140.27 USD
 (13 131 pips)",27 (9.58 USD),9.58 USD (27),0.1,13.65%,19.33%,6 hours ago,15,2 hours,1.07,257 (47.68%),282 (52.32%),1.11,0.03 USD,0.34 USD,-1.71 USD,4 (-7.41 USD),-8.48 USD (3),-0.05%,-0.63%,100%,0.79 USD,27 (9.58 USD),9.58 USD (27),-3.72 USD,4 (-7.41 USD),-8.48 USD (3),5.60 USD,14.82 USD (12.15%),12.33% (13.28 USD),8.66% (9.35 USD)
465,1469621,2 861,2 278 (79.62%),583 (20.38%),3 163.40 USD,-824.49 USD,"33 240.66 USD
 (147 170 736 pips)","-25 016.78 USD
 (188 902 pips)",25 (220.19 USD),3 210.56 USD (9),0.03,20.71%,11.55%,3 hours ago,37,14 hours,2.59,1 316 (46.00%),1 545 (54.00%),1.33,2.87 USD,14.59 USD,-42.91 USD,10 (-1 111.11 USD),-1 111.11 USD (10),5.53%,67.12%,99%,3 163.40 USD,25 (220.19 USD),3 210.56 USD (9),-824.49 USD,10 (-1 111.11 USD),-1 111.11 USD (10),0.00 USD,3 171.74 USD (5.34%),5.73% (3 131.66 USD),24.64% (515.14 USD)
466,981507,1 990,835 (41.95%),1 155 (58.04%),9 096.00 RUR,-6 139.77 RUR,"687 327.04 RUR
 (395 805 pips)","-630 553.02 RUR
 (403 779 pips)",13 (11 538.45 RUR),18 233.31 RUR (9),0.03,56.90%,87.31%,52 minutes ago,32,8 hours,1.14,970 (48.74%),1 020 (51.26%),1.09,28.53 RUR,823.15 RUR,-545.93 RUR,24 (-11 752.95 RUR),-14 022.45 RUR (18),13.09%,158.86%,26%,9 096.00 RUR,13 (11 538.45 RUR),18 233.31 RUR (9),-6 139.77 RUR,24 (-11 752.95 RUR),-14 022.45 RUR (18),39 591.69 RUR,49 617.10 RUR (54.78%),32.34% (49 617.10 RUR),4.77% (10 014.00 RUR)
467,1583685,1 572,1 159 (73.72%),413 (26.27%),146.59 USD,-197.00 USD,"5 693.85 USD
 (293 591 pips)","-1 988.25 USD
 (156 995 pips)",43 (24.56 USD),250.03 USD (3),0.18,100.00%,38.83%,37 minutes ago,178,12 hours,18.81,736 (46.82%),836 (53.18%),2.86,2.36 USD,4.91 USD,-4.81 USD,7 (-62.06 USD),-197.00 USD (1),38.52%,,97%,146.59 USD,43 (24.56 USD),250.03 USD (3),-197.00 USD,7 (-62.06 USD),-197.00 USD (1),21.69 USD,197.00 USD (1.94%),1.94% (197.00 USD),36.85% (4 794.10 USD)
468,1452362,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
469,1568477,42,37 (88.09%),5 (11.90%),57.09 USD,-10.04 USD,"387.84 USD
 (24 385 pips)","-38.35 USD
 (1 721 pips)",18 (172.74 USD),172.74 USD (18),0.53,81.58%,2.58%,1 day ago,8,6 days,17.54,12 (28.57%),30 (71.43%),10.11,8.32 USD,10.48 USD,-7.67 USD,2 (-19.92 USD),-19.92 USD (2),14.69%,,33%,57.09 USD,18 (172.74 USD),172.74 USD (18),-10.04 USD,2 (-19.92 USD),-19.92 USD (2),0.00 USD,19.92 USD (15.43%),8.70% (19.92 USD),12.12% (49.93 USD)
470,1211772,228,170 (74.56%),58 (25.44%),4.37 USD,-11.40 USD,"546.57 USD
 (66 832 pips)","-463.65 USD
 (55 048 pips)",16 (50.55 USD),50.55 USD (16),0.1,93.81%,142.38%,1 hour ago,15,2 days,1.54,101 (44.30%),127 (55.70%),1.18,0.36 USD,3.22 USD,-7.99 USD,5 (-36.28 USD),-36.28 USD (5),8.56%,103.84%,100%,4.37 USD,16 (50.55 USD),50.55 USD (16),-11.40 USD,5 (-36.28 USD),-36.28 USD (5),26.75 USD,53.75 USD (35.14%),45.26% (27.69 USD),55.79% (22.10 USD)
471,1533315,236,177 (75.00%),59 (25.00%),120.98 USD,-106.48 USD,"1 020.25 USD
 (37 487 pips)","-387.75 USD
 (9 499 pips)",29 (198.59 USD),213.30 USD (16),0.16,40.57%,8.02%,1 day ago,11,22 hours,3.02,133 (56.36%),103 (43.64%),2.63,2.68 USD,5.76 USD,-6.57 USD,15 (-97.03 USD),-199.02 USD (2),10.91%,,38%,120.98 USD,29 (198.59 USD),213.30 USD (16),-106.48 USD,15 (-97.03 USD),-199.02 USD (2),117.19 USD,209.52 USD (15.02%),14.74% (206.02 USD),13.56% (283.54 USD)
